PP,C,Condition,timestamp,HR,RMSSD,SCL,,,,,
PP18,2,I,20121019T111400000,75,0.044356,181.515744,,,,,
PP18,2,I,20121019T111500000,74,0.041162,177.522317,,,,,
PP18,3,R,20121019T113000000,999,999,265.600598,,,,,
PP18,3,R,20121019T113100000,67,0.058881,259.889812,,,,,
PP18,3,R,20121019T113200000,72,0.051688,276.715289,,,,,
PP18,3,R,20121019T113300000,78,0.033419,278.546174,,,,,
PP18,3,R,20121019T113400000,79,0.035503,261.979581,,,,,
PP18,3,R,20121019T113500000,999,999,255.183751,,,,,
PP18,3,T,20121019T113800000,77,0.039229,241.665451,,,,,
PP18,3,T,20121019T113900000,71,0.050683,244.297912,,,,,
PP18,3,T,20121019T114000000,72,0.126651,238.459231,,,,,
PP18,3,T,20121019T114100000,73,0.035781,242.657972,,,,,
PP18,3,T,20121019T114200000,75,0.041544,237.395392,,,,,
PP18,3,T,20121019T114300000,69,0.049059,255.347962,,,,,
PP18,3,T,20121019T114400000,999,999,248.031991,,,,,
PP18,3,T,20121019T114500000,999,999,260.167375,,,,,
PP18,3,T,20121019T114600000,999,999,271.412842,,,,,
PP18,3,T,20121019T114700000,999,999,273.129799,,,,,
PP18,3,T,20121019T114800000,82,0.190685,279.03493,,,,,
PP18,3,T,20121019T114900000,69,0.0473,266.821032,,,,,
PP18,3,T,20121019T115000000,73,0.044909,258.657388,,,,,
PP18,3,T,20121019T115100000,73,0.046351,256.125151,,,,,
PP18,3,T,20121019T115200000,70,0.03822,242.863792,,,,,
PP18,3,T,20121019T115300000,78,0.03408,255.142413,,,,,
PP18,3,T,20121019T115400000,999,999,230.41358,,,,,
PP18,3,T,20121019T115500000,81,0.066343,223.997247,,,,,
PP18,3,T,20121019T115600000,999,999,233.177379,,,,,
PP18,3,T,20121019T115700000,79,0.030133,237.1968,,,,,
PP18,3,T,20121019T115800000,79,0.030012,240.094702,,,,,
PP18,3,T,20121019T115900000,999,999,233.814395,,,,,
PP18,3,T,20121019T120000000,73,0.040432,223.497615,,,,,
PP18,3,T,20121019T120100000,999,999,217.949077,,,,,
PP18,3,T,20121019T120200000,75,0.043602,214.774836,,,,,
PP18,3,T,20121019T120300000,999,999,211.093706,,,,,
PP18,3,T,20121019T120400000,77,0.107131,216.288254,,,,,
PP19,1,R,20121019T134900000,999,999,87.165714,,,,,
PP19,1,R,20121019T135000000,999,999,89.310449,,,,,
PP19,1,R,20121019T135100000,999,999,91.523288,,,,,
PP19,1,R,20121019T135200000,999,999,94.926492,,,,,
PP19,1,R,20121019T135300000,999,999,102.543002,,,,,
PP19,1,R,20121019T135400000,999,999,98.820261,,,,,
PP19,1,N,20121019T140100000,999,999,105.873101,,,,,
PP19,1,N,20121019T140200000,999,999,108.588863,,,,,
PP19,1,N,20121019T140300000,999,999,104.912768,,,,,
PP19,1,N,20121019T140400000,999,999,96.686684,,,,,
PP19,1,N,20121019T140500000,999,999,96.620202,,,,,
PP19,1,N,20121019T140600000,999,999,101.122045,,,,,
PP19,1,N,20121019T140700000,999,999,101.54981,,,,,
PP19,1,N,20121019T140800000,999,999,106.038038,,,,,
PP19,1,N,20121019T140900000,999,999,109.843008,,,,,
PP19,1,N,20121019T141000000,999,999,111.152734,,,,,
PP19,1,N,20121019T141100000,999,999,110.017614,,,,,
PP19,1,N,20121019T141200000,999,999,112.342734,,,,,
PP19,1,N,20121019T141300000,999,999,114.717988,,,,,
PP19,1,N,20121019T141400000,999,999,115.342648,,,,,
PP19,1,N,20121019T141500000,999,999,116.225828,,,,,
PP19,1,N,20121019T141600000,999,999,118.698585,,,,,
PP19,1,N,20121019T141700000,999,999,123.247254,,,,,
PP19,1,N,20121019T141800000,999,999,128.698241,,,,,
PP19,1,N,20121019T141900000,999,999,138.735573,,,,,
PP19,1,N,20121019T142000000,999,999,146.128704,,,,,
PP19,1,N,20121019T142100000,999,999,146.314443,,,,,
PP19,1,N,20121019T142200000,999,999,151.398644,,,,,
PP19,1,N,20121019T142300000,999,999,149.362171,,,,,
PP19,1,N,20121019T142400000,999,999,136.762593,,,,,
PP19,1,N,20121019T142500000,999,999,126.802911,,,,,
PP19,1,N,20121019T142600000,999,999,131.898469,,,,,
PP19,1,N,20121019T142700000,999,999,141.403512,,,,,
PP19,1,N,20121019T142800000,82,0.065925,147.499247,,,,,
PP19,1,N,20121019T142900000,999,999,156.309042,,,,,
PP19,1,N,20121019T143000000,999,999,162.323447,,,,,
PP19,1,N,20121019T143100000,999,999,146.113394,,,,,
PP19,1,N,20121019T143200000,999,999,122.985474,,,,,
PP19,1,N,20121019T143300000,999,999,134.634359,,,,,
PP19,1,N,20121019T143400000,999,999,149.704024,,,,,
PP19,1,N,20121019T143500000,999,999,158.921922,,,,,
PP19,1,N,20121019T143600000,999,999,161.072376,,,,,
PP19,1,N,20121019T143700000,999,999,999,,added,,,
PP19,1,N,20121019T143800000,999,999,999,,added,,,
PP19,1,N,20121019T143900000,999,999,999,,added,,,
PP19,1,N,20121019T144000000,999,999,999,,added,,,
PP19,1,N,20121019T144100000,999,999,999,,added,,,
PP19,1,N,20121019T144200000,999,999,999,,added,,,
PP19,1,N,20121019T144300000,999,999,999,,added,,,
PP19,2,R,20121019T150700000,999,999,999,,added,,,
PP19,2,R,20121019T150800000,78,0.044662,131.321603,,,,,
PP19,2,R,20121019T150900000,80,0.046104,130.194297,,,,,
PP19,2,R,20121019T151000000,80,0.041739,131.923209,,,,,
PP19,2,R,20121019T151100000,83,0.047662,134.264588,,,,,
PP19,2,R,20121019T151200000,80,0.046537,126.139646,,,,,
PP19,2,I,20121019T151800000,83,0.050671,121.661929,,,,,
PP19,2,I,20121019T151900000,77,0.054457,128.466225,,,,,
PP19,2,I,20121019T152000000,82,0.044566,135.232785,,,,,
PP19,2,I,20121019T152100000,79,0.036351,142.940019,,,,,
PP19,2,I,20121019T152200000,77,0.051587,155.197513,,,,,
PP19,2,I,20121019T152300000,81,0.049066,158.079809,,,,,
PP19,2,I,20121019T152400000,79,0.053225,156.732889,,,,,
PP19,2,I,20121019T152500000,77,0.047968,158.480661,,,,,
PP19,2,I,20121019T152600000,79,0.050193,157.153937,,,,,
PP19,2,I,20121019T152700000,83,0.043965,150.981794,,,,,
PP19,2,I,20121019T152800000,81,0.051062,156.139636,,,,,
PP19,2,I,20121019T152900000,77,0.05158,159.591828,,,,,
PP19,2,I,20121019T153000000,77,0.047363,164.282352,,,,,
PP19,2,I,20121019T153100000,79,0.054282,161.953179,,,,,
PP19,2,I,20121019T153200000,81,0.04909,144.434311,,,,,
PP19,2,I,20121019T153300000,78,0.047484,130.011129,,,,,
PP19,2,I,20121019T153400000,76,0.039062,140.197468,,,,,
PP19,2,I,20121019T153500000,78,0.044153,151.484616,,,,,
PP19,2,I,20121019T153600000,79,0.04494,160.480661,,,,,
PP19,2,I,20121019T153700000,82,0.044299,169.226614,,,,,
PP19,2,I,20121019T153800000,79,0.051212,177.649217,,,,,
PP19,2,I,20121019T153900000,78,0.038091,186.713345,,,,,
PP19,2,I,20121019T154000000,79,0.044032,192.917435,,,,,
PP19,2,I,20121019T154100000,80,0.045729,198.730245,,,,,
PP19,2,I,20121019T154200000,82,0.043671,203.553194,,,,,
PP19,2,I,20121019T154300000,78,0.049719,200.471229,,,,,
PP19,2,I,20121019T154400000,79,0.042089,200.87039,,,,,
PP19,2,I,20121019T154500000,81,0.048189,187.460858,,,,,
PP19,2,I,20121019T154600000,81,0.042028,195.489767,,,,,
PP19,2,I,20121019T154700000,81,0.041654,184.627041,,,,,
PP19,2,I,20121019T154800000,80,0.039658,178.180916,,,,,
PP19,2,I,20121019T154900000,80,0.039175,182.471435,,,,,
PP19,2,I,20121019T155000000,80,0.044915,181.645476,,,,,
PP19,2,I,20121019T155100000,81,0.046342,177.770495,,,,,
PP19,2,I,20121019T155200000,79,0.042875,182.049439,,,,,
PP19,2,I,20121019T155300000,81,0.043968,175.81473,,,,,
PP19,2,I,20121019T155400000,77,0.04308,167.586553,,,,,
PP19,2,I,20121019T155500000,77,0.039378,168.532094,,,,,
PP19,2,I,20121019T155600000,74,0.03365,158.199402,,,,,
PP19,2,I,20121019T155700000,77,0.061031,156.544518,,,,,
PP19,2,I,20121019T155800000,78,0.048048,159.65717,,,,,
PP19,2,I,20121019T155900000,71,0.038686,154.026764,,,,,
PP19,3,R,20121019T161500000,74,0.048993,132.951007,,,,,
PP19,3,R,20121019T161600000,77,0.046092,136.72483,,,,,
PP19,3,R,20121019T161700000,71,0.051762,138.070589,,,,,
PP19,3,R,20121019T161800000,74,0.042427,142.220302,,,,,
PP19,3,R,20121019T161900000,74,0.05354,141.137147,,,,,
PP19,3,R,20121019T162000000,73,0.044442,142.950105,,,,,
PP19,3,T,20121019T162400000,79,0.054191,126.312593,,,,,
PP19,3,T,20121019T162500000,79,0.053295,131.328493,,,,,
PP19,3,T,20121019T162600000,76,0.053961,127.191889,,,,,
PP19,3,T,20121019T162700000,999,999,135.771433,,,,,
PP19,3,T,20121019T162800000,999,999,136.609919,,,,,
PP19,3,T,20121019T162900000,999,999,147.929136,,,,,
PP19,3,T,20121019T163000000,999,999,155.459292,,,,,
PP19,3,T,20121019T163100000,999,999,144.657559,,,,,
PP19,3,T,20121019T163200000,999,999,130.365422,,,,,
PP19,3,T,20121019T163300000,999,999,133.193366,,,,,
PP19,3,T,20121019T163400000,999,999,144.535686,,,,,
PP19,3,T,20121019T163500000,999,999,151.497775,,,,,
PP19,3,T,20121019T163600000,999,999,156.856934,,,,,
PP19,3,T,20121019T163700000,999,999,153.177721,,,,,
PP19,3,T,20121019T163800000,999,999,160.949658,,,,,
PP19,3,T,20121019T163900000,999,999,158.615607,,,,,
PP19,3,T,20121019T164000000,999,999,158.502294,,,,,
PP19,3,T,20121019T164100000,999,999,159.750039,,,,,
PP19,3,T,20121019T164200000,999,999,162.385675,,,,,
PP19,3,T,20121019T164300000,999,999,166.437726,,,,,
PP19,3,T,20121019T164400000,999,999,170.433685,,,,,
PP19,3,T,20121019T164500000,999,999,171.958444,,,,,
PP19,3,T,20121019T164600000,999,999,999,,added,,,
PP19,3,T,20121019T164700000,999,999,999,,added,,,
PP19,3,T,20121019T164800000,999,999,999,,added,,,
PP19,3,T,20121019T164900000,999,999,999,,added,,,
PP19,3,T,20121019T165000000,999,999,999,,added,,,
PP20,1,R,20121029T130700000,999,999,337.235127,,,,,
PP20,1,R,20121029T130800000,999,999,438.004596,,,,,
PP20,1,R,20121029T130900000,999,999,641.72461,,,,,
PP20,1,R,20121029T131000000,999,999,683.648688,,,,,
PP20,1,R,20121029T131100000,999,999,456.2906,,,,,
PP20,1,R,20121029T131200000,999,999,239.071102,,,,,
PP20,1,N,20121029T131800000,999,999,252.795078,,,,,
PP20,1,N,20121029T131900000,999,999,247.317867,,,,,
PP20,1,N,20121029T132000000,999,999,260.197407,,,,,
PP20,1,N,20121029T132100000,999,999,253.799316,,,,,
PP20,1,N,20121029T132200000,999,999,246.048026,,,,,
PP20,1,N,20121029T132300000,999,999,255.079528,,,,,
PP20,1,N,20121029T132400000,999,999,266.493452,,,,,
PP20,1,N,20121029T132500000,999,999,239.386912,,,,,
PP20,1,N,20121029T132600000,999,999,237.881533,,,,,
PP20,1,N,20121029T132700000,999,999,247.640864,,,,,
PP20,1,N,20121029T132800000,999,999,262.094563,,,,,
PP20,1,N,20121029T132900000,999,999,254.245508,,,,,
PP20,1,N,20121029T133000000,999,999,243.843757,,,,,
PP20,1,N,20121029T133100000,999,999,240.900245,,,,,
PP20,1,N,20121029T133200000,999,999,241.375704,,,,,
PP20,1,N,20121029T133300000,999,999,245.276076,,,,,
PP20,1,N,20121029T133400000,999,999,246.976555,,,,,
PP20,1,N,20121029T133500000,999,999,248.096174,,,,,
PP20,1,N,20121029T133600000,999,999,228.096738,,,,,
PP20,1,N,20121029T133700000,999,999,222.171959,,,,,
PP20,1,N,20121029T133800000,999,999,231.234903,,,,,
PP20,1,N,20121029T133900000,999,999,226.33796,,,,,
PP20,1,N,20121029T134000000,999,999,222.232227,,,,,
PP20,1,N,20121029T134100000,999,999,999,,added,,,
PP20,1,N,20121029T134200000,999,999,999,,added,,,
PP20,1,N,20121029T134300000,999,999,999,,added,,,
PP20,1,N,20121029T134400000,999,999,999,,added,,,
PP20,1,N,20121029T134500000,999,999,999,,added,,,
PP20,1,N,20121029T134600000,999,999,999,,added,,,
PP20,1,N,20121029T134700000,999,999,999,,added,,,
PP20,1,N,20121029T134800000,999,999,999,,added,,,
PP20,1,N,20121029T134900000,999,999,999,,added,,,
PP20,1,N,20121029T135000000,999,999,999,,added,,,
PP20,1,N,20121029T135100000,999,999,999,,added,,,
PP20,1,N,20121029T135200000,999,999,999,,added,,,
PP20,1,N,20121029T135300000,999,999,999,,added,,,
PP20,1,N,20121029T135400000,999,999,999,,added,,,
PP20,1,N,20121029T135500000,999,999,999,,added,,,
PP20,1,N,20121029T135600000,999,999,999,,added,,,
PP20,1,N,20121029T135700000,999,999,999,,added,,,
PP20,1,N,20121029T135800000,999,999,999,,added,,,
PP20,1,N,20121029T135900000,999,999,999,,added,,,
PP20,2,R,20121029T141700000,68,0.053533,201.636879,,,,,
PP20,2,R,20121029T141800000,66,0.044711,210.581012,,,,,
PP20,2,R,20121029T141900000,69,0.040221,220.349846,,,,,
PP20,2,R,20121029T142000000,70,0.044665,229.764755,,,,,
PP20,2,R,20121029T142100000,69,0.043323,239.049755,,,,,
PP20,2,R,20121029T142200000,74,0.038246,234.622676,,,,,
PP20,2,T,20121029T142500000,999,999,202.454089,,,,,
PP20,2,T,20121029T142600000,999,999,211.209688,,,,,
PP20,2,T,20121029T142700000,999,999,216.373317,,,,,
PP20,2,T,20121029T142800000,999,999,225.78585,,,,,
PP20,2,T,20121029T142900000,999,999,229.216769,,,,,
PP20,2,T,20121029T143000000,999,999,208.275675,,,,,
PP20,2,T,20121029T143100000,999,999,210.757361,,,,,
PP20,2,T,20121029T143200000,999,999,999,,added,,,
PP20,2,T,20121029T143300000,999,999,999,,added,,,
PP20,2,T,20121029T143400000,999,999,999,,added,,,
PP20,2,T,20121029T143500000,999,999,999,,added,,,
PP20,2,T,20121029T143600000,999,999,999,,added,,,
PP20,2,T,20121029T143700000,999,999,999,,added,,,
PP20,2,T,20121029T143800000,999,999,999,,added,,,
PP20,2,T,20121029T143900000,999,999,999,,added,,,
PP20,2,T,20121029T144000000,999,999,999,,added,,,
PP20,2,T,20121029T144100000,999,999,999,,added,,,
PP20,2,T,20121029T144200000,999,999,999,,added,,,
PP20,2,T,20121029T144300000,999,999,999,,added,,,
PP20,2,T,20121029T144400000,999,999,999,,added,,,
PP20,2,T,20121029T144500000,999,999,999,,added,,,
PP20,2,T,20121029T144600000,999,999,999,,added,,,
PP20,2,T,20121029T144700000,999,999,999,,added,,,
PP20,2,T,20121029T144800000,999,999,999,,added,,,
PP20,2,T,20121029T144900000,999,999,999,,added,,,
PP20,2,T,20121029T145000000,999,999,999,,added,,,
PP20,2,T,20121029T145100000,999,999,999,,added,,,
PP20,3,R,20121029T151200000,999,999,187.139675,,,,,
PP20,3,R,20121029T151300000,999,999,197.697818,,,,,
PP20,3,R,20121029T151400000,999,999,193.281982,,,,,
PP20,3,R,20121029T151500000,999,999,201.485593,,,,,
PP20,3,R,20121029T151600000,999,999,185.826396,,,,,
PP20,3,R,20121029T151700000,999,999,154.355702,,,,,
PP20,3,I,20121029T152000000,999,999,151.997224,,,,,
PP20,3,I,20121029T152100000,999,999,155.619842,,,,,
PP20,3,I,20121029T152200000,999,999,156.382784,,,,,
PP20,3,I,20121029T152300000,999,999,151.537957,,,,,
PP20,3,I,20121029T152400000,999,999,154.751032,,,,,
PP20,3,I,20121029T152500000,72,0.043738,156.980597,,,,,
PP20,3,I,20121029T152600000,72,0.061145,163.35235,,,,,
PP20,3,I,20121029T152700000,72,0.04281,161.934176,,,,,
PP20,3,I,20121029T152800000,74,0.044415,152.559177,,,,,
PP20,3,I,20121029T152900000,999,999,151.487701,,,,,
PP20,3,I,20121029T153000000,71,0.189561,155.285648,,,,,
PP20,3,I,20121029T153100000,999,999,166.821502,,,,,
PP20,3,I,20121029T153200000,999,999,175.078724,,,,,
PP20,3,I,20121029T153300000,67,0.056916,165.043695,,,,,
PP20,3,I,20121029T153400000,999,999,168.81539,,,,,
PP20,3,I,20121029T153500000,999,999,168.541826,,,,,
PP20,3,I,20121029T153600000,69,0.109326,163.453954,,,,,
PP20,3,I,20121029T153700000,73,0.036647,160.906313,,,,,
PP20,3,I,20121029T153800000,999,999,167.186849,,,,,
PP20,3,I,20121029T153900000,999,999,170.784529,,,,,
PP20,3,I,20121029T154000000,999,999,157.653661,,,,,
PP20,3,I,20121029T154100000,999,999,164.323616,,,,,
PP20,3,I,20121029T154200000,999,999,167.430023,,,,,
PP20,3,I,20121029T154300000,999,999,169.70495,,,,,
PP20,3,I,20121029T154400000,73,0.133468,162.538854,,,,,
PP20,3,I,20121029T154500000,69,0.121519,170.948474,,,,,
PP20,3,I,20121029T154600000,72,0.133882,171.630916,,,,,
PP20,3,I,20121029T154700000,999,999,162.763003,,,,,
PP20,3,I,20121029T154800000,71,0.048974,166.812626,,,,,
PP20,3,I,20121029T154900000,69,0.041144,165.534655,,,,,
PP20,3,I,20121029T155000000,74,0.086015,169.486645,,,,,
PP20,3,I,20121029T155100000,999,999,173.283774,,,,,
PP20,3,I,20121029T155200000,999,999,173.999524,,,,,
PP20,3,I,20121029T155300000,999,999,165.297778,,,,,
PP20,3,I,20121029T155400000,999,999,169.537905,,,,,
PP20,3,I,20121029T155500000,999,999,175.345319,,,,,
PP20,3,I,20121029T155600000,999,999,183.395127,,,,,
PP20,3,I,20121029T155700000,999,999,999,,added,,,
PP20,3,I,20121029T155800000,999,999,999,,added,,,
PP20,3,I,20121029T155900000,999,999,999,,added,,,
PP20,3,I,20121029T160000000,999,999,999,,added,,,
PP20,3,I,20121029T160100000,999,999,999,,added,,,
PP21,1,R,20121031T153900000,68,0.05549,349.855726,,,,,
PP21,1,R,20121031T154000000,69,0.079529,458.326925,,,,,
PP21,1,R,20121031T154100000,70,0.064568,561.332213,,,,,
PP21,1,R,20121031T154200000,72,0.070616,580.268367,,,,,
PP21,1,R,20121031T154300000,67,0.070094,587.326571,,,,,
PP21,1,R,20121031T154400000,76,0.081506,601.238557,,,,,
PP21,1,N,20121031T155100000,74,0.068361,167.371916,,,,,
PP21,1,N,20121031T155200000,73,0.059229,230.56785,,,,,
PP21,1,N,20121031T155300000,76,0.046064,355.42364,,,,,
PP21,1,N,20121031T155400000,76,0.054792,428.60786,,,,,
PP21,1,N,20121031T155500000,75,0.062583,406.117911,,,,,
PP21,1,N,20121031T155600000,72,0.071597,409.697484,,,,,
PP21,1,N,20121031T155700000,73,0.058583,411.278727,,,,,
PP21,1,N,20121031T155800000,999,999,391.5383,,,,,
PP21,1,N,20121031T155900000,75,0.049787,438.856459,,,,,
PP21,1,N,20121031T160000000,76,0.057211,472.22886,,,,,
PP21,1,N,20121031T160100000,77,0.048618,415.652667,,,,,
PP21,1,N,20121031T160200000,75,0.062143,429.592892,,,,,
PP21,1,N,20121031T160300000,73,0.061931,407.634845,,,,,
PP21,1,N,20121031T160400000,73,0.060436,423.638972,,,,,
PP21,1,N,20121031T160500000,73,0.065404,429.444654,,,,,
PP21,1,N,20121031T160600000,75,0.054274,445.726186,,,,,
PP21,1,N,20121031T160700000,71,0.060734,499.565161,,,,,
PP21,1,N,20121031T160800000,76,0.04407,463.836054,,,,,
PP21,1,N,20121031T160900000,74,0.047686,412.800685,,,,,
PP21,1,N,20121031T161000000,74,0.053769,427.466263,,,,,
PP21,1,N,20121031T161100000,73,0.057999,435.384078,,,,,
PP21,1,N,20121031T161200000,76,0.049541,403.394146,,,,,
PP21,1,N,20121031T161300000,71,0.054303,399.089507,,,,,
PP21,1,N,20121031T161400000,74,0.057002,411.29225,,,,,
PP21,1,N,20121031T161500000,74,0.065676,368.822109,,,,,
PP21,1,N,20121031T161600000,72,0.072003,369.750935,,,,,
PP21,1,N,20121031T161700000,72,0.070223,365.877344,,,,,
PP21,1,N,20121031T161800000,75,0.055196,365.568995,,,,,
PP21,1,N,20121031T161900000,76,0.054486,298.66443,,,,,
PP21,1,N,20121031T162000000,73,0.050455,358.882838,,,,,
PP21,1,N,20121031T162100000,73,0.050735,414.231041,,,,,
PP21,1,N,20121031T162200000,76,0.05493,386.499848,,,,,
PP21,1,N,20121031T162300000,76,0.05968,376.844879,,,,,
PP21,1,N,20121031T162400000,72,0.057535,417.637997,,,,,
PP21,1,N,20121031T162500000,999,999,397.206915,,,,,
PP21,1,N,20121031T162600000,73,0.05898,372.226555,,,,,
PP21,1,N,20121031T162700000,76,0.050963,356.930506,,,,,
PP21,1,N,20121031T162800000,75,0.06851,360.004536,,,,,
PP21,1,N,20121031T162900000,71,0.069107,381.692687,,,,,
PP21,1,N,20121031T163000000,74,0.06156,388.79116,,,,,
PP21,1,N,20121031T163100000,76,0.062856,325.248428,,,,,
PP21,1,N,20121031T163200000,75,0.05908,300.224893,,,,,
PP21,2,R,20121031T164900000,73,0.068134,311.854711,,,,,
PP21,2,R,20121031T165000000,75,0.060057,363.384959,,,,,
PP21,2,R,20121031T165100000,74,0.05007,382.732012,,,,,
PP21,2,R,20121031T165200000,75,0.03907,409.568573,,,,,
PP21,2,R,20121031T165300000,70,0.057215,409.92466,,,,,
PP21,2,R,20121031T165400000,69,0.061865,416.183455,,,,,
PP21,2,I,20121031T165700000,76,0.057069,234.849797,,,,,
PP21,2,I,20121031T165800000,75,0.044424,180.535975,,,,,
PP21,2,I,20121031T165900000,76,0.070956,248.65154,,,,,
PP21,2,I,20121031T170000000,76,0.042389,263.861347,,,,,
PP21,2,I,20121031T170100000,999,999,294.5658,,,,,
PP21,2,I,20121031T170200000,999,999,316.765397,,,,,
PP21,2,I,20121031T170300000,74,0.187953,320.618055,,,,,
PP21,2,I,20121031T170400000,71,0.045838,284.246407,,,,,
PP21,2,I,20121031T170500000,999,999,263.549396,,,,,
PP21,2,I,20121031T170600000,999,999,273.111089,,,,,
PP21,2,I,20121031T170700000,999,999,322.543488,,,,,
PP21,2,I,20121031T170800000,999,999,357.027464,,,,,
PP21,2,I,20121031T170900000,999,999,387.841992,,,,,
PP21,2,I,20121031T171000000,71,0.054779,385.188713,,,,,
PP21,2,I,20121031T171100000,73,0.054212,394.794155,,,,,
PP21,2,I,20121031T171200000,999,999,400.817764,,,,,
PP21,2,I,20121031T171300000,999,999,408.871617,,,,,
PP21,2,I,20121031T171400000,73,0.05995,412.60378,,,,,
PP21,2,I,20121031T171500000,72,0.077869,357.228319,,,,,
PP21,2,I,20121031T171600000,999,999,358.473839,,,,,
PP21,2,I,20121031T171700000,72,0.05898,376.361726,,,,,
PP21,3,R,20121031T172900000,66,0.070385,310.114061,,,,,
PP21,3,R,20121031T173000000,66,0.069443,369.017556,,,,,
PP21,3,R,20121031T173100000,66,0.094511,370.940242,,,,,
PP21,3,R,20121031T173200000,68,0.074133,389.33307,,,,,
PP21,3,R,20121031T173300000,66,0.076953,372.763649,,,,,
PP21,3,R,20121031T173400000,64,0.082579,404.799878,,,,,
PP21,3,T,20121031T173700000,70,0.065145,279.132157,,,,,
PP21,3,T,20121031T173800000,71,0.078623,300.687631,,,,,
PP21,3,T,20121031T173900000,70,0.067733,322.108214,,,,,
PP21,3,T,20121031T174000000,73,0.057777,349.931794,,,,,
PP21,3,T,20121031T174100000,72,0.079878,370.680127,,,,,
PP21,3,T,20121031T174200000,69,0.072708,385.31483,,,,,
PP21,3,T,20121031T174300000,75,0.071916,401.785338,,,,,
PP21,3,T,20121031T174400000,71,0.086404,413.799462,,,,,
PP21,3,T,20121031T174500000,72,0.066334,420.658631,,,,,
PP21,3,T,20121031T174600000,74,0.066778,402.417271,,,,,
PP21,3,T,20121031T174700000,79,0.040899,391.709494,,,,,
PP21,3,T,20121031T174800000,71,0.067536,412.087626,,,,,
PP21,3,T,20121031T174900000,72,0.064309,426.695132,,,,,
PP21,3,T,20121031T175000000,77,0.054952,417.936546,,,,,
PP21,3,T,20121031T175100000,74,0.061054,394.561073,,,,,
PP21,3,T,20121031T175200000,72,0.057848,402.629973,,,,,
PP21,3,T,20121031T175300000,71,0.062949,443.665791,,,,,
PP21,3,T,20121031T175400000,75,0.055692,418.740402,,,,,
PP21,3,T,20121031T175500000,70,0.061722,428.879401,,,,,
PP21,3,T,20121031T175600000,74,0.048284,445.488222,,,,,
PP21,3,T,20121031T175700000,73,0.053659,447.684055,,,,,
PP21,3,T,20121031T175800000,74,0.063826,439.694341,,,,,
PP21,3,T,20121031T175900000,73,0.066451,392.011945,,,,,
PP21,3,T,20121031T180000000,70,0.057428,421.351276,,,,,
PP21,3,T,20121031T180100000,70,0.059132,417.931686,,,,,
PP22,1,R,20121101T094700000,63,0.06914,258.060316,,,,,
PP22,1,R,20121101T094800000,72,0.034892,285.907058,,,,,
PP22,1,R,20121101T094900000,75,0.035127,305.662863,,,,,
PP22,1,R,20121101T095000000,63,0.056231,297.957573,,,,,
PP22,1,R,20121101T095100000,71,0.035751,297.875345,,,,,
PP22,1,R,20121101T095200000,76,0.02361,258.518375,,,,,
PP22,1,N,20121101T095700000,999,999,177.501294,,,,,
PP22,1,N,20121101T095800000,999,999,183.180733,,,,,
PP22,1,N,20121101T095900000,70,0.064041,171.570908,,,,,
PP22,1,N,20121101T100000000,999,999,162.462751,,,,,
PP22,1,N,20121101T100100000,999,999,169.69094,,,,,
PP22,1,N,20121101T100200000,999,999,176.746878,,,,,
PP22,1,N,20121101T100300000,999,999,172.373702,,,,,
PP22,1,N,20121101T100400000,73,0.030619,179.826531,,,,,
PP22,1,N,20121101T100500000,70,0.039263,203.147656,,,,,
PP22,1,N,20121101T100600000,67,0.048523,187.918571,,,,,
PP22,1,N,20121101T100700000,70,0.043395,188.419199,,,,,
PP22,1,N,20121101T100800000,74,0.043764,182.783815,,,,,
PP22,1,N,20121101T100900000,64,0.065345,179.416358,,,,,
PP22,1,N,20121101T101000000,999,999,182.535055,,,,,
PP22,1,N,20121101T101100000,64,0.065362,186.769586,,,,,
PP22,1,N,20121101T101200000,999,999,182.510208,,,,,
PP22,1,N,20121101T101300000,62,0.067523,181.821969,,,,,
PP22,1,N,20121101T101400000,63,0.079881,178.599712,,,,,
PP22,1,N,20121101T101500000,67,0.053013,191.915009,,,,,
PP22,1,N,20121101T101600000,62,0.084844,180.200081,,,,,
PP22,1,N,20121101T101700000,999,999,181.127612,,,,,
PP22,1,N,20121101T101800000,67,0.089667,197.369069,,,,,
PP22,1,N,20121101T101900000,999,999,170.492908,,,,,
PP22,1,N,20121101T102000000,67,0.061481,166.881858,,,,,
PP22,1,N,20121101T102100000,62,0.077874,170.993573,,,,,
PP22,1,N,20121101T102200000,999,999,176.530416,,,,,
PP22,1,N,20121101T102300000,71,0.053668,173.76105,,,,,
PP22,1,N,20121101T102400000,68,0.09798,173.398502,,,,,
PP22,1,N,20121101T102500000,71,0.034871,178.404252,,,,,
PP22,1,N,20121101T102600000,68,0.06597,192.389014,,,,,
PP22,1,N,20121101T102700000,71,0.057579,190.15151,,,,,
PP22,1,N,20121101T102800000,69,0.03631,197.735227,,,,,
PP22,1,N,20121101T102900000,71,0.027507,259.601815,,,,,
PP22,1,N,20121101T103000000,73,0.036224,224.487094,,,,,
PP22,1,N,20121101T103100000,70,0.034947,186.967133,,,,,
PP22,1,N,20121101T103200000,999,999,200.796982,,,,,
PP22,1,N,20121101T103300000,999,999,175.070368,,,,,
PP22,1,N,20121101T103400000,67,0.054014,192.272535,,,,,
PP22,1,N,20121101T103500000,69,0.040609,185.463128,,,,,
PP22,1,N,20121101T103600000,71,0.028558,196.014119,,,,,
